	date	province	PRcode	HRUID	health_region	TotalBoth	Age12plusBoth	total_doses_administered	total_fully_vaccinated	total_1st_dose	pct_12plus_first	pct_12plus_second	pct_12plus_tot	cases_last_14_days
3345	2021-01-29	Ontario	ON	3538	Hastings and Prince Edward Counties Health Unit	173299.0	153530.0	1511.0	29	1482	0.9652836579170194	0.018888816517944374	0.9841724744349639	12.150668286755776
3346	2021-01-29	Ontario	ON	3539	Huron Perth Public Health Unit	147099.0	126842.0	3320.0	325	2995	2.3612052790085305	0.25622427902429795	2.6174295580328284	160.00765848621802
3347	2021-01-29	Ontario	ON	3526	The District of Algoma Health Unit	117433.0	104643.0	574.0	6	568	0.5427978937912713	0.005733780568217654	0.5485316743594889	19.39676074095625
3348	2021-01-29	Ontario	ON	3530	Durham Regional Health Unit	717732.0	618162.0	20265.0	4656	15609	2.5250662447707883	0.7532006173139081	3.2782668620846964	154.39814842704217
3349	2021-01-29	Ontario	ON	3533	Grey Bruce Health Unit	176731.0	154649.0	1341.0	65	1276	0.8250942456789246	0.04203066298521167	0.8671249086641362	24.08661449251855
3350	2021-01-29	Ontario	ON	3527	Brant County Health Unit	154616.0	133015.0	3279.0	186	3093	2.325301657707777	0.139833853324813	2.4651355110325905	75.35542642798532
3351	2021-01-29	Ontario	ON	3535	Haliburton, Kawartha, Pine Ridge District Health Unit	191499.0	172692.0	1768.0	247	1521	0.8807588075880758	0.1430292080698585	1.0237880156579342	79.170336814731
3352	2021-01-29	Ontario	ON	3536	Halton Regional Health Unit	616852.0	531835.0	14847.0	2590	12257	2.3046621602564707	0.4869931463705849	2.7916553066270557	148.3613221728931
3353	2021-01-29	Ontario	ON	3537	City of Hamilton Health Unit	586092.0	513431.0	17213.0	2779	14434	2.811283307786246	0.5412606562517651	3.3525439640380106	194.5455536689837
3354	2021-01-29	Ontario	ON	3534	Haldimand-Norfolk Health Unit	120255.0	105459.0	2146.0	106	2040	1.9344010468523312	0.10051299557173879	2.03491404242407	120.58719894864142
3355	2021-01-30	Ontario	ON	3560	Simcoe Muskoka District Health Unit	608746.0	535157.0	19158.0	2344	16814	3.141881728165753	0.4380023058653816	3.5798840340311346	123.35806166201584
3356	2021-01-30	Ontario	ON	3561	Sudbury and District Health Unit	205175.0	181536.0	928.0	8	920	0.5067865326987484	0.004406839414771726	0.5111933721135202	58.5328915178811
3357	2021-01-30	Ontario	ON	3595	City of Toronto Health Unit	3012445.0	2689105.0	82717.0	22285	60432	2.2472904553745576	0.8287143863850612	3.0760048417596186	353.31760015939636
3358	2021-01-30	Ontario	ON	3562	Thunder Bay District Health Unit	156986.0	138008.0	1875.0	539	1336	0.9680598226189786	0.3905570691554113	1.35861689177439	150.73255660170554
3359	2021-01-30	Ontario	ON	3563	Timiskaming Health Unit	33742.0	29551.0	332.0	1	331	1.1200974586308416	0.003383980237555413	1.123481438868397	11.38303927148546
3360	2021-01-30	Ontario	ON	3565	Waterloo Health Unit	612513.0	532183.0	15276.0	2571	12705	2.387336686816377	0.4831044960098312	2.8704411828262084	194.61250278523644
3361	2021-01-30	Ontario	ON	3566	Wellington-Dufferin-Guelph Health Unit	313848.0	271461.0	7849.0	540	7309	2.692467794637167	0.19892360228541114	2.8913913969225784	217.03714082413669
3362	2021-01-30	Ontario	ON	3568	Windsor-Essex County Health Unit	432621.0	379734.0	15219.0	2317	12902	3.3976415069496015	0.6101639568750757	4.007805463824677	294.56858100884625
3363	2021-01-30	Ontario	ON	3570	York Regional Health Unit	1211576.0	1060671.0	30820.0	8600	22220	2.094900303675692	0.8108074982723201	2.905707801948012	233.38951947872312
3364	2021-01-30	Ontario	ON	3558	The Eastern Ontario Health Unit	216569.0	189253.0	3062.0	237	2825	1.4927108156805968	0.125229190554443	1.61794000623504	162.93704951578832
3365	2021-01-30	Ontario	ON	3575	Southwestern Health Unit	220116.0	188874.0	3746.0	382	3364	1.781081567605917	0.20225123627391806	1.983332803879835	133.06307411593644
3366	2021-01-30	Manitoba	MB	4601	Winnipeg Regional Health Authority	788084.0	683093.0	23874.0	0	23874	3.4949853094673786	0.0	3.4949853094673786	85.52453896387192
3367	2021-01-30	Alberta	AB	4831	South Zone	309575.0	261159.0	0.0	0	0	0.0	0.0	0.0	118.5106924218147
3368	2021-01-30	Manitoba	MB	4603	Interlake-Eastern Regional Health Authority	134867.0	115508.0	3937.0	0	3937	3.4084219274855423	0.0	3.4084219274855423	144.53957508314718
3369	2021-01-30	Manitoba	MB	4604	Northern Regional Health Authority	75732.0	57004.0	2428.0	0	2428	4.259350221037121	0.0	4.259350221037121	1279.1547110699405
3370	2021-01-30	Manitoba	MB	4605	Southern Health-Santé Sud	212268.0	172154.0	4019.0	0	4019	2.3345376813783005	0.0	2.3345376813783005	50.69864629876196
3371	2021-01-30	Alberta	AB	4832	Calgary Zone	1728648.0	1480861.0	0.0	0	0	0.0	0.0	0.0	181.4058691735985
3372	2021-01-30	Alberta	AB	4833	Central Zone	480620.0	409091.0	0.0	0	0	0.0	0.0	0.0	148.05483803562709
3373	2021-01-30	Alberta	AB	4834	Edmonton Zone	1480081.0	1265708.0	0.0	0	0	0.0	0.0	0.0	170.83954220035116
3374	2021-01-30	Alberta	AB	4835	North Zone	459426.0	379557.0	0.0	0	0	0.0	0.0	0.0	235.28855436136257
3375	2021-01-30	Yukon	YT	6001	Yukon	42444.0	36571.0	6496.0	0	6496	17.762708156736213	0.0	17.762708156736213	0.0
3376	2021-01-30	Nunavut	NU	6201	Nunavut	39631.0	29402.0	5316.0	0	5316	18.080402693694307	0.0	18.080402693694307	55.178222027001155
3377	2021-01-30	Nova Scotia	NS	100	Nova Scotia	985125.0	876367.0	14819.0	2729	12090	1.3795590203647559	0.31139921973328527	1.6909582400980412	11.056166720175995
3378	2021-01-30	Newfoundland Labrador	NL	102	Newfoundland Labrador	520468.0	466771.0	11115.0	2762	8353	1.7895284839889367	0.5917248500870876	2.3812533340760242	5.456003192688776
3379	2021-01-30	Ontario	ON	3557	Renfrew County and District Health Unit	108524.0	94951.0	580.0	45	535	0.5634485155501259	0.04739286579393582	0.6108413813440617	5.79467364134659
3380	2021-01-30	Manitoba	MB	4602	Prairie Mountain Health	172995.0	145682.0	4760.0	0	4760	3.267390617921226	0.0	3.267390617921226	98.27932654277458
3381	2021-01-30	Northwest Territories	NT	6101	Northwest Territories	45242.0	38006.0	9471.0	0	9471	24.919749513234752	0.0	24.919749513234752	18.34705672087484
3382	2021-01-30	Ontario	ON	3555	Peterborough County-City Health Unit	148400.0	131858.0	774.0	57	717	0.5437667794142184	0.043228321376025725	0.5869951007902441	46.39158354439414
3383	2021-01-30	Ontario	ON	3553	Peel Regional Health Unit	1584273.0	1378144.0	27933.0	6526	21407	1.5533209882276453	0.47353542155246475	2.02685640978011	362.66862935542
3384	2021-01-30	Quebec	QC	2413	Région de Laval	444562.0	387166.0	9691.0	0	9691	2.5030607026443437	0.0	2.5030607026443437	411.38782960727235
3385	2021-01-30	Quebec	QC	2412	Région de la Chaudière-Appalaches	434401.0	379155.0	10817.0	0	10817	2.8529229470796906	0.0	2.8529229470796906	174.2546725933275
3386	2021-01-30	Quebec	QC	2411	Région de la Gaspésie-Îles-de-la-Madeleine	90515.0	81810.0	6353.0	0	6353	7.765554333211099	0.0	7.765554333211099	3.7802478897556715
3387	2021-01-30	Quebec	QC	2410	Région du Nord-du-Québec	14276.0	12522.0	4745.0	0	4745	37.893307778310174	0.0	37.893307778310174	0.0
3388	2021-01-30	Quebec	QC	2409	Région de la Côte-Nord	89937.0	78733.0	6929.0	0	6929	8.800629977264933	0.0	8.800629977264933	11.361789355581362
3389	2021-01-30	Quebec	QC	2408	Région de l'Abitibi-Témiscamingue	147445.0	127909.0	5533.0	0	5533	4.325731574791454	0.0	4.325731574791454	52.73940647883338
3390	2021-01-30	Quebec	QC	2407	Région de l'Outaouais	402944.0	348570.0	8458.0	0	8458	2.426485354448174	0.0	2.426485354448174	75.16773937294711
3391	2021-01-30	Quebec	QC	2406	Région de Montréal	2075553.0	1819303.0	54787.0	0	54787	3.011428002921998	0.0	3.011428002921998	403.9839207042228
3392	2021-01-30	Quebec	QC	2405	Région de l'Estrie	499945.0	439679.0	11166.0	0	11166	2.5395800117813225	0.0	2.5395800117813225	163.6914033731169
3393	2021-01-30	Ontario	ON	3556	Porcupine Health Unit	84775.0	73483.0	714.0	3	711	0.9675707306451833	0.004082576922553516	0.9716533075677368	107.56302521008402
3394	2021-01-30	Quebec	QC	2403	Région de la Capitale-Nationale	759583.0	669511.0	24437.0	0	24437	3.6499773715443067	0.0	3.6499773715443067	147.76991218908358
3395	2021-01-30	Quebec	QC	2402	Région du Saguenay-Lac-Saint-Jean	278851.0	246351.0	8187.0	0	8187	3.323306988808651	0.0	3.323306988808651	79.68058123809175
3396	2021-01-30	Quebec	QC	2401	Région du Bas-Saint-Laurent	197856.0	176123.0	4994.0	0	4994	2.835518359328424	0.0	2.835518359328424	21.71859768570659
3397	2021-01-30	Prince Edward Island	PE	1100	Prince Edward Island	160756.0	141775.0	7117.0	0	7117	5.019925938987833	0.0	5.019925938987833	3.6693142409665502
3398	2021-01-30	British Columbia	BC	595	Vancouver  Coastal Health	1249689.0	1134377.0	30438.0	0	30438	2.6832349386491443	0.0	2.6832349386491443	127.49825477674068
3399	2021-01-30	British Columbia	BC	594	Northern Health	301050.0	258457.0	3928.0	0	3928	1.519788591525863	0.0	1.519788591525863	204.38217467583956
3400	2021-01-30	British Columbia	BC	593	Vancouver Island Health	864079.0	776715.0	21583.0	0	21583	2.7787541118685746	0.0	2.7787541118685746	43.99101117005091
3401	2021-01-30	British Columbia	BC	592	Interior Health	823346.0	735765.0	20582.0	0	20582	2.797360570290786	0.0	2.797360570290786	131.47526612814258
3402	2021-01-30	British Columbia	BC	591	Fraser Health	1961951.0	1721508.0	40539.0	0	40539	2.354854000097589	0.0	2.354854000097589	150.7923017245459
3403	2021-01-30	Quebec	QC	2414	Région de Lanaudière	526621.0	455071.0	10343.0	0	10343	2.272832151466474	0.0	2.272832151466474	228.43826146087142
3404	2021-01-30	Quebec	QC	2415	Région des Laurentides	635138.0	555005.0	12618.0	0	12618	2.27349303159431	0.0	2.27349303159431	219.49070195406463
3405	2021-01-30	Quebec	QC	2404	Région de la Mauricie et du Centre-du-Québec	526375.0	465010.0	12657.0	0	12657	2.72187694888282	0.0	2.72187694888282	144.08438747014782
3406	2021-01-30	Quebec	QC	2417	Région du Nunavik	13488.0	9866.0	827.0	0	827	8.382323129941211	0.0	8.382323129941211	34.81651695564375
3407	2021-01-30	Quebec	QC	2416	Région de la Montérégie	1445829.0	1254427.0	34624.0	0	34624	2.7601446716309517	0.0	2.7601446716309517	250.36277592035316
3408	2021-01-30	Ontario	ON	3551	City of Ottawa Health Unit	1052217.0	922250.0	21984.0	6069	15915	1.7256709135267012	0.6580645161290323	2.3837354296557334	108.32782107695104
3409	2021-01-30	Ontario	ON	3549	Northwestern Health Unit	80986.0	68724.0	957.0	7	950	1.3823409580350388	0.010185670217100285	1.3925266282521391	35.19298955648042
3410	2021-01-30	Ontario	ON	3547	North Bay Parry Sound District Health Unit	129470.0	115443.0	703.0	13	690	0.5976975650320937	0.011260968616546694	0.6089585336486405	6.7391698226604175
3411	2021-01-30	Ontario	ON	3546	Niagara Regional Area Health Unit	484809.0	430520.0	8086.0	316	7770	1.804794202359937	0.0733996097742265	1.8781938121341633	288.3672406036735
3412	2021-01-30	Ontario	ON	3544	Middlesex-London Health Unit	516035.0	451138.0	10340.0	1123	9217	2.043055561712824	0.24892604923548892	2.291981610948313	134.62915291907726
3413	2021-01-30	Ontario	ON	3542	Lambton Health Unit	133271.0	117294.0	650.0	17	633	0.5396695483144918	0.014493494978430268	0.5541630432929221	198.53803808320575
3414	2021-01-30	Ontario	ON	3541	Kingston, Frontenac and Lennox and Addington Health Unit	209864.0	187084.0	2243.0	31	2212	1.1823565884843172	0.016570096854888715	1.1989266853392058	13.314124579239476
3415	2021-01-30	Ontario	ON	3540	Chatham-Kent Health Unit	106779.0	93772.0	784.0	70	714	0.7614213197969544	0.0746491489997014	0.8360704687966557	186.5101696277836
3416	2021-01-30	Ontario	ON	3539	Huron Perth Public Health Unit	147099.0	126842.0	3322.0	325	2997	2.3627820438025258	0.25622427902429795	2.619006322826824	150.0438116207759
3417	2021-01-30	Ontario	ON	3543	Leeds, Grenville and Lanark District Health Unit	180362.0	160810.0	2064.0	227	1837	1.1423418941608108	0.14116037559853242	1.2835022697593432	23.737279914132863
3418	2021-01-30	Ontario	ON	3537	City of Hamilton Health Unit	586092.0	513431.0	17222.0	2782	14440	2.812451916615865	0.5418449606665745	3.3542968772824393	187.81676274430538
3419	2021-01-30	Ontario	ON	3536	Halton Regional Health Unit	616852.0	531835.0	15182.0	2593	12589	2.3670875365479893	0.48755723109611065	2.8546447676441002	144.7581612180554
3420	2021-01-30	Ontario	ON	3535	Haliburton, Kawartha, Pine Ridge District Health Unit	191499.0	172692.0	1778.0	249	1529	0.885391332545804	0.1441873393092905	1.0295786718550946	78.12172308208557
3421	2021-01-30	Ontario	ON	3534	Haldimand-Norfolk Health Unit	120255.0	105459.0	2147.0	106	2041	1.9353492826596117	0.10051299557173879	2.0358622782313507	111.65922271848532
3422	2021-01-30	Ontario	ON	3533	Grey Bruce Health Unit	176731.0	154649.0	1343.0	65	1278	0.8263874968477003	0.04203066298521167	0.8684181598329119	23.924415068326496
3423	2021-01-30	Ontario	ON	3530	Durham Regional Health Unit	717732.0	618162.0	20336.0	4718	15618	2.5265221737991013	0.763230350620064	3.289752524419165	149.71941665652574
3424	2021-01-30	Ontario	ON	3527	Brant County Health Unit	154616.0	133015.0	3279.0	186	3093	2.325301657707777	0.139833853324813	2.4651355110325905	68.4711035197496
3425	2021-01-30	Ontario	ON	3526	The District of Algoma Health Unit	117433.0	104643.0	574.0	6	568	0.5427978937912713	0.005733780568217654	0.5485316743594889	20.002909514111128
3426	2021-01-30	Ontario	ON	3538	Hastings and Prince Edward Counties Health Unit	173299.0	153530.0	1728.0	29	1699	1.106624112551293	0.018888816517944374	1.1255129290692372	10.084228101933368
3427	2021-01-30	Quebec	QC	2418	Région des Terres-Cries-de-la-Baie-James	17946.0	13731.0	9201.0	0	9201	67.00895783264147	0.0	67.00895783264147	298.2192495464418
3428	2021-01-31	Ontario	ON	3560	Simcoe Muskoka District Health Unit	608746.0	535157.0	19168.0	2351	16817	3.142442311321724	0.439310333229314	3.581752644551038	120.94761677896496
3429	2021-01-31	Ontario	ON	3575	Southwestern Health Unit	220116.0	188874.0	3746.0	382	3364	1.781081567605917	0.20225123627391806	1.983332803879835	122.42585926507931
3430	2021-01-31	Ontario	ON	3570	York Regional Health Unit	1211576.0	1060671.0	30988.0	8763	22225	2.09537170338399	0.8261751287628303	2.9215468321468205	224.4390927028549
3431	2021-01-31	Ontario	ON	3568	Windsor-Essex County Health Unit	432621.0	379734.0	15362.0	2460	12902	3.3976415069496015	0.6478218963800977	4.045463403329699	269.70627673733657
3432	2021-01-31	Ontario	ON	3566	Wellington-Dufferin-Guelph Health Unit	313848.0	271461.0	7852.0	541	7311	2.6932045487197054	0.19929197932668044	2.892496528046386	211.08464540068988
3433	2021-01-31	Ontario	ON	3561	Sudbury and District Health Unit	205175.0	181536.0	978.0	9	969	0.5337784241142253	0.0049576943416181915	0.5387361184558435	59.22888309359906
3434	2021-01-31	Ontario	ON	3563	Timiskaming Health Unit	33742.0	29551.0	332.0	1	331	1.1200974586308416	0.003383980237555413	1.123481438868397	12.226227365669567
3435	2021-01-31	Ontario	ON	3562	Thunder Bay District Health Unit	156986.0	138008.0	1875.0	539	1336	0.9680598226189786	0.3905570691554113	1.35861689177439	155.80528687195525
3436	2021-01-31	Ontario	ON	3595	City of Toronto Health Unit	3012445.0	2689105.0	82979.0	22529	60450	2.2479598230638076	0.8377880372837803	3.085747860347588	343.25012801847237
3437	2021-01-31	Ontario	ON	3565	Waterloo Health Unit	612513.0	532183.0	15280.0	2571	12709	2.388088307969251	0.4831044960098312	2.8711928039790826	184.628137875818
3438	2021-01-31	Manitoba	MB	4601	Winnipeg Regional Health Authority	788084.0	683093.0	24824.0	0	24824	3.6340586128096755	0.0	3.6340586128096755	81.33305292899219
3439	2021-01-31	Northwest Territories	NT	6101	Northwest Territories	45242.0	38006.0	9471.0	0	9471	24.919749513234752	0.0	24.919749513234752	17.081742464262778
3440	2021-01-31	Manitoba	MB	4603	Interlake-Eastern Regional Health Authority	134867.0	115508.0	4209.0	0	4209	3.6439034525747136	0.0	3.6439034525747136	150.64984866537938
3441	2021-01-31	Manitoba	MB	4604	Northern Regional Health Authority	75732.0	57004.0	2501.0	0	2501	4.387411409725633	0.0	4.387411409725633	1253.7373007086744
3442	2021-01-31	Manitoba	MB	4605	Southern Health-Santé Sud	212268.0	172154.0	4120.0	0	4120	2.3932060829257527	0.0	2.3932060829257527	49.20950047957269
3443	2021-01-31	Alberta	AB	4831	South Zone	309575.0	261159.0	0.0	0	0	0.0	0.0	0.0	114.51855785531409
3444	2021-01-31	Alberta	AB	4832	Calgary Zone	1728648.0	1480861.0	0.0	0	0	0.0	0.0	0.0	175.86771513473045
3445	2021-01-31	Alberta	AB	4833	Central Zone	480620.0	409091.0	0.0	0	0	0.0	0.0	0.0	144.9294343376494
3446	2021-01-31	Alberta	AB	4834	Edmonton Zone	1480081.0	1265708.0	0.0	0	0	0.0	0.0	0.0	162.56918016427775
3447	2021-01-31	Alberta	AB	4835	North Zone	459426.0	379557.0	0.0	0	0	0.0	0.0	0.0	223.27990938139615
3448	2021-01-31	Yukon	YT	6001	Yukon	42444.0	36571.0	6496.0	0	6496	17.762708156736213	0.0	17.762708156736213	0.0
3449	2021-01-31	Nunavut	NU	6201	Nunavut	39631.0	29402.0	5316.0	0	5316	18.080402693694307	0.0	18.080402693694307	59.53439745018545
3450	2021-01-31	Ontario	ON	3558	The Eastern Ontario Health Unit	216569.0	189253.0	3066.0	241	2825	1.4927108156805968	0.12734276339080491	1.6200535790714017	154.5320920468585
3451	2021-01-31	Manitoba	MB	4602	Prairie Mountain Health	172995.0	145682.0	4847.0	0	4847	3.3271097321563405	0.0	3.3271097321563405	97.78338376795824
3452	2021-01-31	Ontario	ON	3557	Renfrew County and District Health Unit	108524.0	94951.0	580.0	45	535	0.5634485155501259	0.04739286579393582	0.6108413813440617	5.6629765131341685
3453	2021-01-31	Ontario	ON	3555	Peterborough County-City Health Unit	148400.0	131858.0	775.0	57	718	0.5445251710173066	0.043228321376025725	0.5877534923933323	44.751964167565234
3454	2021-01-31	Quebec	QC	2404	Région de la Mauricie et du Centre-du-Québec	526375.0	465010.0	12658.0	0	12658	2.722091998021548	0.0	2.722091998021548	136.8013592087371
3455	2021-01-31	British Columbia	BC	591	Fraser Health	1961951.0	1721508.0	40539.0	0	40539	2.354854000097589	0.0	2.354854000097589	149.19802188252433
3456	2021-01-31	British Columbia	BC	592	Interior Health	823346.0	735765.0	20582.0	0	20582	2.797360570290786	0.0	2.797360570290786	128.78282051860344
3457	2021-01-31	British Columbia	BC	593	Vancouver Island Health	864079.0	776715.0	21583.0	0	21583	2.7787541118685746	0.0	2.7787541118685746	44.6575416423244
3458	2021-01-31	British Columbia	BC	595	Vancouver  Coastal Health	1249689.0	1134377.0	30438.0	0	30438	2.6832349386491443	0.0	2.6832349386491443	128.99877742031993
3459	2021-01-31	Prince Edward Island	PE	1100	Prince Edward Island	160756.0	141775.0	7117.0	0	7117	5.019925938987833	0.0	5.019925938987833	3.2218368945072147
3460	2021-01-31	Quebec	QC	2401	Région du Bas-Saint-Laurent	197856.0	176123.0	4994.0	0	4994	2.835518359328424	0.0	2.835518359328424	20.27550149396529
3461	2021-01-31	Quebec	QC	2402	Région du Saguenay-Lac-Saint-Jean	278851.0	246351.0	8187.0	0	8187	3.323306988808651	0.0	3.323306988808651	71.07753647716677
3462	2021-01-31	Quebec	QC	2403	Région de la Capitale-Nationale	759583.0	669511.0	23919.0	0	23919	3.5726074702282706	0.0	3.5726074702282706	140.52388405977598
3463	2021-01-31	Ontario	ON	3556	Porcupine Health Unit	84775.0	73483.0	714.0	3	711	0.9675707306451833	0.004082576922553516	0.9716533075677368	111.59663865546214
3464	2021-01-31	Quebec	QC	2405	Région de l'Estrie	499945.0	439679.0	11166.0	0	11166	2.5395800117813225	0.0	2.5395800117813225	154.331045979741
3465	2021-01-31	Quebec	QC	2406	Région de Montréal	2075553.0	1819303.0	54787.0	0	54787	3.011428002921998	0.0	3.011428002921998	393.57598411423135
3466	2021-01-31	Quebec	QC	2407	Région de l'Outaouais	402944.0	348570.0	8458.0	0	8458	2.426485354448174	0.0	2.426485354448174	69.61557680562714
3467	2021-01-31	Quebec	QC	2408	Région de l'Abitibi-Témiscamingue	147445.0	127909.0	5533.0	0	5533	4.325731574791454	0.0	4.325731574791454	48.58593673782636
3468	2021-01-31	Quebec	QC	2409	Région de la Côte-Nord	89937.0	78733.0	6929.0	0	6929	8.800629977264933	0.0	8.800629977264933	9.152552536440536
3469	2021-01-31	Quebec	QC	2410	Région du Nord-du-Québec	14276.0	12522.0	4805.0	0	4805	38.37246446254592	0.0	38.37246446254592	0.0
3470	2021-01-31	Quebec	QC	2411	Région de la Gaspésie-Îles-de-la-Madeleine	90515.0	81810.0	6353.0	0	6353	7.765554333211099	0.0	7.765554333211099	3.1502065747964427
3471	2021-01-31	Quebec	QC	2412	Région de la Chaudière-Appalaches	434401.0	379155.0	10817.0	0	10817	2.8529229470796906	0.0	2.8529229470796906	166.36551427739545
3472	2021-01-31	Quebec	QC	2413	Région de Laval	444562.0	387166.0	9691.0	0	9691	2.5030607026443437	0.0	2.5030607026443437	399.8662594205777
3473	2021-01-31	Quebec	QC	2414	Région de Lanaudière	526621.0	455071.0	10343.0	0	10343	2.272832151466474	0.0	2.272832151466474	224.10651625248997
3474	2021-01-31	Quebec	QC	2415	Région des Laurentides	635138.0	555005.0	12618.0	0	12618	2.27349303159431	0.0	2.27349303159431	217.04789529587842
3475	2021-01-31	Quebec	QC	2416	Région de la Montérégie	1445829.0	1254427.0	35099.0	0	35099	2.798010565780233	0.0	2.798010565780233	245.301132547667
3476	2021-01-31	British Columbia	BC	594	Northern Health	301050.0	258457.0	3928.0	0	3928	1.519788591525863	0.0	1.519788591525863	201.43115119426025
3477	2021-01-31	Quebec	QC	2418	Région des Terres-Cries-de-la-Baie-James	17946.0	13731.0	9212.0	0	9212	67.0890685310611	0.0	67.0890685310611	281.08916210513183
3478	2021-01-31	Ontario	ON	3553	Peel Regional Health Unit	1584273.0	1378144.0	28004.0	6589	21415	1.553901479090719	0.4781067870991711	2.03200826618989	348.7451360276877
3479	2021-01-31	Ontario	ON	3551	City of Ottawa Health Unit	1052217.0	922250.0	22646.0	6704	15942	1.728598536188669	0.7269178639197614	2.45551640010843	103.21956857863206
3480	2021-01-31	Ontario	ON	3549	Northwestern Health Unit	80986.0	68724.0	957.0	7	950	1.3823409580350388	0.010185670217100285	1.3925266282521391	36.42474419095723
3481	2021-01-31	Ontario	ON	3547	North Bay Parry Sound District Health Unit	129470.0	115443.0	703.0	13	690	0.5976975650320937	0.011260968616546694	0.6089585336486405	6.849648016474522
3482	2021-01-31	Ontario	ON	3546	Niagara Regional Area Health Unit	484809.0	430520.0	8231.0	318	7913	1.8380098485552356	0.07386416426646845	1.911874012821704	275.7341220827804
3483	2021-01-31	Ontario	ON	3544	Middlesex-London Health Unit	516035.0	451138.0	10343.0	1125	9218	2.0432772233773258	0.2493693725644925	2.2926465959418185	126.51559216543377
3484	2021-01-31	Quebec	QC	2417	Région du Nunavik	13488.0	9866.0	882.0	0	882	8.939793229272249	0.0	8.939793229272249	30.83748644642732
3485	2021-01-31	Ontario	ON	3542	Lambton Health Unit	133271.0	117294.0	651.0	17	634	0.5405221068426347	0.014493494978430268	0.555015601821065	179.8445215104364
3486	2021-01-31	Ontario	ON	3541	Kingston, Frontenac and Lennox and Addington Health Unit	209864.0	187084.0	2243.0	31	2212	1.1823565884843172	0.016570096854888715	1.1989266853392058	13.45067970312911
3487	2021-01-31	Ontario	ON	3540	Chatham-Kent Health Unit	106779.0	93772.0	784.0	70	714	0.7614213197969544	0.0746491489997014	0.8360704687966557	186.2421952461345
3488	2021-01-31	Ontario	ON	3543	Leeds, Grenville and Lanark District Health Unit	180362.0	160810.0	2065.0	227	1838	1.1429637460356943	0.14116037559853242	1.2841241216342267	24.054835498268428
3489	2021-01-31	Ontario	ON	3526	The District of Algoma Health Unit	117433.0	104643.0	574.0	6	568	0.5427978937912713	0.005733780568217654	0.5485316743594889	20.48782853263504
3490	2021-01-31	Ontario	ON	3538	Hastings and Prince Edward Counties Health Unit	173299.0	153530.0	1728.0	29	1699	1.106624112551293	0.018888816517944374	1.1255129290692372	8.183103131896749
3491	2021-01-31	Ontario	ON	3537	City of Hamilton Health Unit	586092.0	513431.0	17374.0	2933	14441	2.8126466847541347	0.5712549495453138	3.383901634299448	181.72647022853818
3492	2021-01-31	Ontario	ON	3536	Halton Regional Health Unit	616852.0	531835.0	15189.0	2596	12593	2.367839649515357	0.4881213158216364	2.855960965336994	141.78672328776722
3493	2021-01-31	Ontario	ON	3535	Haliburton, Kawartha, Pine Ridge District Health Unit	191499.0	172692.0	1779.0	249	1530	0.8859703981655201	0.1441873393092905	1.0301577374748108	76.99820836853688
3494	2021-01-31	Ontario	ON	3534	Haldimand-Norfolk Health Unit	120255.0	105459.0	2148.0	107	2041	1.9353492826596117	0.10146123137901933	2.0368105140386312	102.01700838991677
3495	2021-01-31	Ontario	ON	3533	Grey Bruce Health Unit	176731.0	154649.0	1345.0	65	1280	0.8276807480164761	0.04203066298521167	0.8697114110016877	23.843315356230477
3496	2021-01-31	Ontario	ON	3530	Durham Regional Health Unit	717732.0	618162.0	20343.0	4725	15618	2.5265221737991013	0.7643627398643075	3.290884913663408	145.16116724919854
3497	2021-01-31	Ontario	ON	3527	Brant County Health Unit	154616.0	133015.0	3279.0	186	3093	2.325301657707777	0.139833853324813	2.4651355110325905	63.44740842455058
3498	2021-01-31	Ontario	ON	3539	Huron Perth Public Health Unit	147099.0	126842.0	3323.0	325	2998	2.363570426199524	0.25622427902429795	2.6197947052238217	139.88459520895253
3499	2021-02-01	Ontario	ON	3595	City of Toronto Health Unit	3012445.0	2689105.0	83895.0	23381	60514	2.250339797070029	0.8694714412416028	3.1198112383116317	332.77154352991334
3500	2021-02-01	Ontario	ON	3575	Southwestern Health Unit	220116.0	188874.0	3751.0	384	3367	1.782669928100215	0.2033101432701166	1.9859800713703315	113.02856516370865
3501	2021-02-01	Ontario	ON	3570	York Regional Health Unit	1211576.0	1060671.0	31074.0	8846	22228	2.0956545432089686	0.8340003639205747	2.9296549071295432	216.0956762535416
3502	2021-02-01	Ontario	ON	3568	Windsor-Essex County Health Unit	432621.0	379734.0	15495.0	2587	12908	3.399221560355407	0.6812663601363059	4.080487920491713	247.56225106617873
3503	2021-02-01	Ontario	ON	3566	Wellington-Dufferin-Guelph Health Unit	313848.0	271461.0	7861.0	546	7315	2.694678056884783	0.20113386453302684	2.8958119214178097	203.7584971872169
3504	2021-02-01	Ontario	ON	3560	Simcoe Muskoka District Health Unit	608746.0	535157.0	19643.0	2805	16838	3.1463663934135218	0.5241452508329332	3.6705116442464547	118.01727201917762
3505	2021-02-01	Ontario	ON	3563	Timiskaming Health Unit	33742.0	29551.0	332.0	1	331	1.1200974586308416	0.003383980237555413	1.123481438868397	13.069415459853678
3506	2021-02-01	Ontario	ON	3562	Thunder Bay District Health Unit	156986.0	138008.0	2002.0	539	1463	1.0600834734218305	0.3905570691554113	1.450640542577242	153.9935974897232
